K,err_rate
17,0.0392156862745098
19,0.0392156862745098
21,0.0392156862745098
23,0.0392156862745098
25,0.0392156862745098
27,0.0392156862745098
29,0.0392156862745098
1,0.0392156862745098
3,0.0392156862745098
5,0.0392156862745098
7,0.0196078431372549
9,0.0196078431372549
11,0.058823529411764705
13,0.058823529411764705
15,0.058823529411764705
17,0.0392156862745098
19,0.0196078431372549
21,0.058823529411764705
23,0.0392156862745098
25,0.058823529411764705
27,0.0784313725490196
29,0.0784313725490196
1,0.017543859649122806
3,0.03508771929824561
5,0.017543859649122806
7,0.017543859649122806
9,0.0
11,0.0
13,0.0
15,0.0
17,0.017543859649122806
19,0.0
21,0.0
23,0.05263157894736842
25,0.05263157894736842
27,0.07017543859649122
29,0.07017543859649122
1,0.038461538461538464
3,0.057692307692307696
5,0.038461538461538464
7,0.038461538461538464
9,0.057692307692307696
11,0.057692307692307696
13,0.07692307692307693
15,0.07692307692307693
17,0.057692307692307696
19,0.057692307692307696
21,0.057692307692307696
23,0.057692307692307696
25,0.057692307692307696
27,0.057692307692307696
29,0.057692307692307696
1,0.0
3,0.0
5,0.0
7,0.02040816326530612
9,0.02040816326530612
11,0.0
13,0.0
15,0.02040816326530612
17,0.02040816326530612
19,0.02040816326530612
21,0.02040816326530612
23,0.04081632653061224
25,0.04081632653061224
27,0.04081632653061224
29,0.04081632653061224
1,0.08333333333333333
3,0.08333333333333333
5,0.06666666666666667
7,0.06666666666666667
9,0.06666666666666667
11,0.05
13,0.05
15,0.06666666666666667
17,0.06666666666666667
19,0.06666666666666667
21,0.06666666666666667
23,0.06666666666666667
25,0.06666666666666667
27,0.06666666666666667
29,0.08333333333333333
1,0.0196078431372549
3,0.0196078431372549
5,0.0196078431372549
7,0.0196078431372549
9,0.0
11,0.0
13,0.0
15,0.0
17,0.0
19,0.0
21,0.0
23,0.0196078431372549
25,0.0196078431372549
27,0.0392156862745098
29,0.058823529411764705
1,0.031746031746031744
3,0.031746031746031744
5,0.047619047619047616
7,0.031746031746031744
9,0.031746031746031744
11,0.031746031746031744
13,0.031746031746031744
15,0.031746031746031744
17,0.015873015873015872
19,0.015873015873015872
21,0.015873015873015872
23,0.015873015873015872
25,0.0
27,0.015873015873015872
29,0.031746031746031744
1,0.046875
3,0.046875
5,0.03125
7,0.046875
9,0.046875
11,0.0625
13,0.046875
15,0.046875
17,0.046875
19,0.078125
21,0.078125
23,0.078125
25,0.078125
27,0.078125
29,0.09375
1,0.019230769230769232
3,0.019230769230769232
5,0.0
7,0.0
9,0.0
11,0.0
13,0.0
15,0.0
17,0.0
19,0.0
21,0.0
23,0.0
25,0.0
27,0.0
29,0.0
1,0.05172413793103448
3,0.034482758620689655
5,0.017241379310344827
7,0.017241379310344827
9,0.034482758620689655
11,0.017241379310344827
13,0.017241379310344827
15,0.017241379310344827
17,0.0
19,0.0
21,0.0
23,0.0
25,0.0
27,0.0
29,0.0
1,0.03773584905660377
3,0.03773584905660377
5,0.03773584905660377
7,0.03773584905660377
9,0.03773584905660377
11,0.018867924528301886
13,0.03773584905660377
15,0.03773584905660377
17,0.018867924528301886
19,0.03773584905660377
21,0.018867924528301886
23,0.018867924528301886
25,0.03773584905660377
27,0.03773584905660377
29,0.018867924528301886
1,0.03571428571428571
3,0.03571428571428571
5,0.03571428571428571
7,0.03571428571428571
9,0.03571428571428571
11,0.03571428571428571
13,0.03571428571428571
15,0.03571428571428571
17,0.03571428571428571
19,0.03571428571428571
21,0.03571428571428571
23,0.03571428571428571
25,0.03571428571428571
27,0.03571428571428571
29,0.03571428571428571
1,0.05357142857142857
3,0.07142857142857142
5,0.07142857142857142
7,0.07142857142857142
9,0.08928571428571429
11,0.05357142857142857
13,0.05357142857142857
15,0.05357142857142857
17,0.05357142857142857
19,0.05357142857142857
21,0.05357142857142857
23,0.05357142857142857
25,0.05357142857142857
27,0.05357142857142857
29,0.05357142857142857
1,0.05357142857142857
3,0.03571428571428571
5,0.03571428571428571
7,0.03571428571428571
9,0.017857142857142856
11,0.017857142857142856
13,0.017857142857142856
15,0.017857142857142856
17,0.017857142857142856
19,0.017857142857142856
21,0.017857142857142856
23,0.017857142857142856
25,0.017857142857142856
27,0.017857142857142856
29,0.03571428571428571
1,0.05263157894736842
3,0.05263157894736842
5,0.05263157894736842
7,0.05263157894736842
9,0.07017543859649122
11,0.07017543859649122
13,0.05263157894736842
15,0.05263157894736842
17,0.05263157894736842
19,0.05263157894736842
21,0.05263157894736842
23,0.05263157894736842
25,0.05263157894736842
27,0.05263157894736842
29,0.05263157894736842
1,0.034482758620689655
3,0.034482758620689655
5,0.034482758620689655
7,0.034482758620689655
9,0.034482758620689655
11,0.017241379310344827
13,0.017241379310344827
15,0.017241379310344827
17,0.017241379310344827
19,0.017241379310344827
21,0.0
23,0.0
25,0.0
27,0.0
29,0.0
1,0.03773584905660377
3,0.03773584905660377
5,0.05660377358490566
7,0.05660377358490566
9,0.05660377358490566
11,0.03773584905660377
13,0.03773584905660377
15,0.03773584905660377
17,0.018867924528301886
19,0.018867924528301886
21,0.03773584905660377
23,0.03773584905660377
25,0.03773584905660377
27,0.05660377358490566
29,0.05660377358490566
1,0.03773584905660377
3,0.03773584905660377
5,0.018867924528301886
7,0.018867924528301886
9,0.018867924528301886
11,0.03773584905660377
13,0.05660377358490566
15,0.05660377358490566
17,0.018867924528301886
19,0.018867924528301886
21,0.018867924528301886
23,0.03773584905660377
25,0.03773584905660377
27,0.03773584905660377
29,0.03773584905660377
1,0.019230769230769232
3,0.038461538461538464
5,0.038461538461538464
7,0.019230769230769232
9,0.0
11,0.0
13,0.0
15,0.0
17,0.0
19,0.0
21,0.0
23,0.019230769230769232
25,0.0
27,0.0
29,0.019230769230769232
1,0.05357142857142857
3,0.07142857142857142
5,0.07142857142857142
7,0.07142857142857142
9,0.07142857142857142
11,0.07142857142857142
13,0.08928571428571429
15,0.05357142857142857
17,0.07142857142857142
19,0.05357142857142857
21,0.05357142857142857
23,0.03571428571428571
25,0.03571428571428571
27,0.05357142857142857
29,0.03571428571428571
1,0.07142857142857142
3,0.05357142857142857
5,0.07142857142857142
7,0.07142857142857142
9,0.07142857142857142
11,0.07142857142857142
13,0.07142857142857142
15,0.07142857142857142
17,0.07142857142857142
19,0.07142857142857142
21,0.07142857142857142
23,0.07142857142857142
25,0.07142857142857142
27,0.07142857142857142
29,0.07142857142857142
1,0.06666666666666667
3,0.06666666666666667
5,0.08333333333333333
7,0.08333333333333333
9,0.08333333333333333
11,0.11666666666666667
13,0.11666666666666667
15,0.11666666666666667
17,0.13333333333333333
19,0.13333333333333333
21,0.11666666666666667
23,0.1
25,0.1
27,0.08333333333333333
29,0.08333333333333333
1,0.07017543859649122
3,0.07017543859649122
5,0.07017543859649122
7,0.07017543859649122
9,0.07017543859649122
11,0.07017543859649122
13,0.07017543859649122
15,0.07017543859649122
17,0.07017543859649122
19,0.05263157894736842
21,0.05263157894736842
23,0.05263157894736842
25,0.05263157894736842
27,0.05263157894736842
29,0.05263157894736842
1,0.037037037037037035
3,0.037037037037037035
5,0.037037037037037035
7,0.037037037037037035
9,0.037037037037037035
11,0.037037037037037035
13,0.037037037037037035
15,0.05555555555555555
17,0.05555555555555555
19,0.05555555555555555
21,0.05555555555555555
23,0.05555555555555555
25,0.05555555555555555
27,0.05555555555555555
29,0.05555555555555555
1,0.11864406779661017
3,0.05084745762711865
5,0.06779661016949153
7,0.03389830508474576
9,0.0847457627118644
11,0.0847457627118644
13,0.0847457627118644
15,0.0847457627118644
17,0.1016949152542373
19,0.1016949152542373
21,0.0847457627118644
23,0.06779661016949153
25,0.0847457627118644
27,0.0847457627118644
29,0.1016949152542373
1,0.0196078431372549
3,0.0196078431372549
5,0.0196078431372549
7,0.0196078431372549
9,0.0
11,0.0
13,0.0
15,0.0
17,0.0
19,0.0
21,0.0
23,0.0
25,0.0
27,0.0
29,0.0
1,0.05084745762711865
3,0.03389830508474576
5,0.01694915254237288
7,0.05084745762711865
9,0.05084745762711865
11,0.05084745762711865
13,0.05084745762711865
15,0.05084745762711865
17,0.05084745762711865
19,0.03389830508474576
21,0.03389830508474576
23,0.03389830508474576
25,0.03389830508474576
27,0.03389830508474576
29,0.03389830508474576
1,0.03508771929824561
3,0.05263157894736842
5,0.07017543859649122
7,0.03508771929824561
9,0.05263157894736842
11,0.03508771929824561
13,0.03508771929824561
15,0.05263157894736842
17,0.03508771929824561
19,0.03508771929824561
21,0.05263157894736842
23,0.05263157894736842
25,0.05263157894736842
27,0.05263157894736842
29,0.05263157894736842
1,0.07692307692307693
3,0.019230769230769232
5,0.038461538461538464
7,0.019230769230769232
9,0.038461538461538464
11,0.07692307692307693
13,0.07692307692307693
15,0.07692307692307693
17,0.07692307692307693
19,0.07692307692307693
21,0.057692307692307696
23,0.09615384615384616
25,0.11538461538461539
27,0.1346153846153846
29,0.1346153846153846
1,0.08163265306122448
3,0.061224489795918366
5,0.02040816326530612
7,0.02040816326530612
9,0.04081632653061224
11,0.02040816326530612
13,0.061224489795918366
15,0.061224489795918366
17,0.08163265306122448
19,0.08163265306122448
21,0.08163265306122448
23,0.08163265306122448
25,0.08163265306122448
27,0.10204081632653061
29,0.10204081632653061
1,0.07547169811320754
3,0.09433962264150944
5,0.05660377358490566
7,0.03773584905660377
9,0.03773584905660377
11,0.03773584905660377
13,0.018867924528301886
15,0.05660377358490566
17,0.07547169811320754
19,0.09433962264150944
21,0.11320754716981132
23,0.11320754716981132
25,0.11320754716981132
27,0.1320754716981132
29,0.11320754716981132
1,0.03636363636363636
3,0.05454545454545454
5,0.05454545454545454
7,0.05454545454545454
9,0.05454545454545454
11,0.05454545454545454
13,0.05454545454545454
15,0.03636363636363636
17,0.03636363636363636
19,0.03636363636363636
21,0.01818181818181818
23,0.05454545454545454
25,0.05454545454545454
27,0.05454545454545454
29,0.05454545454545454
1,0.03508771929824561
3,0.03508771929824561
5,0.07017543859649122
7,0.08771929824561403
9,0.07017543859649122
11,0.08771929824561403
13,0.07017543859649122
15,0.07017543859649122
17,0.08771929824561403
19,0.08771929824561403
21,0.10526315789473684
23,0.08771929824561403
25,0.08771929824561403
27,0.08771929824561403
29,0.08771929824561403
1,0.034482758620689655
3,0.017241379310344827
5,0.034482758620689655
7,0.034482758620689655
9,0.034482758620689655
11,0.034482758620689655
13,0.034482758620689655
15,0.034482758620689655
17,0.017241379310344827
19,0.034482758620689655
21,0.034482758620689655
23,0.034482758620689655
25,0.05172413793103448
27,0.05172413793103448
29,0.05172413793103448
1,0.08928571428571429
3,0.07142857142857142
5,0.10714285714285714
7,0.08928571428571429
9,0.07142857142857142
11,0.10714285714285714
13,0.10714285714285714
15,0.14285714285714285
17,0.125
19,0.125
21,0.125
23,0.125
25,0.125
27,0.125
29,0.125
1,0.03773584905660377
3,0.05660377358490566
5,0.05660377358490566
7,0.018867924528301886
9,0.05660377358490566
11,0.05660377358490566
13,0.05660377358490566
15,0.05660377358490566
17,0.05660377358490566
19,0.03773584905660377
21,0.03773584905660377
23,0.03773584905660377
25,0.03773584905660377
27,0.03773584905660377
29,0.03773584905660377
1,0.03773584905660377
3,0.03773584905660377
5,0.03773584905660377
7,0.018867924528301886
9,0.03773584905660377
11,0.03773584905660377
13,0.03773584905660377
15,0.03773584905660377
17,0.03773584905660377
19,0.03773584905660377
21,0.03773584905660377
23,0.03773584905660377
25,0.03773584905660377
27,0.03773584905660377
29,0.03773584905660377
1,0.03636363636363636
3,0.03636363636363636
5,0.03636363636363636
7,0.01818181818181818
9,0.0
11,0.03636363636363636
13,0.03636363636363636
15,0.03636363636363636
17,0.01818181818181818
19,0.0
21,0.0
23,0.05454545454545454
25,0.03636363636363636
27,0.07272727272727272
29,0.07272727272727272
1,0.05555555555555555
3,0.05555555555555555
5,0.05555555555555555
7,0.05555555555555555
9,0.037037037037037035
11,0.018518518518518517
13,0.037037037037037035
15,0.018518518518518517
17,0.018518518518518517
19,0.018518518518518517
21,0.018518518518518517
23,0.037037037037037035
25,0.05555555555555555
27,0.037037037037037035
29,0.05555555555555555
1,0.02
3,0.0
5,0.0
7,0.04
9,0.04
11,0.04
13,0.04
15,0.04
17,0.04
19,0.04
21,0.04
23,0.08
25,0.08
27,0.04
29,0.06
1,0.10344827586206896
3,0.13793103448275862
5,0.10344827586206896
7,0.08620689655172414
9,0.08620689655172414
11,0.10344827586206896
13,0.10344827586206896
15,0.10344827586206896
17,0.10344827586206896
19,0.10344827586206896
21,0.10344827586206896
23,0.15517241379310345
25,0.15517241379310345
27,0.1724137931034483
29,0.15517241379310345
1,0.017543859649122806
3,0.017543859649122806
5,0.017543859649122806
7,0.017543859649122806
9,0.03508771929824561
11,0.0
13,0.0
15,0.017543859649122806
17,0.017543859649122806
19,0.017543859649122806
21,0.017543859649122806
23,0.0
25,0.0
27,0.017543859649122806
29,0.03508771929824561
1,0.10714285714285714
3,0.10714285714285714
5,0.08928571428571429
7,0.08928571428571429
9,0.08928571428571429
11,0.07142857142857142
13,0.07142857142857142
15,0.05357142857142857
17,0.05357142857142857
19,0.07142857142857142
21,0.07142857142857142
23,0.08928571428571429
25,0.07142857142857142
27,0.07142857142857142
29,0.08928571428571429
1,0.08
3,0.08
5,0.06
7,0.04
9,0.04
11,0.02
13,0.02
15,0.04
17,0.02
19,0.02
21,0.04
23,0.04
25,0.04
27,0.06
29,0.04
1,0.057692307692307696
3,0.09615384615384616
5,0.038461538461538464
7,0.038461538461538464
9,0.057692307692307696
11,0.038461538461538464
13,0.057692307692307696
15,0.057692307692307696
17,0.07692307692307693
19,0.038461538461538464
21,0.038461538461538464
23,0.07692307692307693
25,0.07692307692307693
27,0.07692307692307693
29,0.057692307692307696
1,0.05454545454545454
3,0.05454545454545454
5,0.05454545454545454
7,0.05454545454545454
9,0.05454545454545454
11,0.05454545454545454
13,0.05454545454545454
15,0.05454545454545454
17,0.05454545454545454
19,0.05454545454545454
21,0.05454545454545454
23,0.05454545454545454
25,0.05454545454545454
27,0.05454545454545454
29,0.05454545454545454
1,0.03508771929824561
3,0.03508771929824561
5,0.03508771929824561
7,0.03508771929824561
9,0.03508771929824561
11,0.03508771929824561
13,0.03508771929824561
15,0.05263157894736842
17,0.05263157894736842
19,0.05263157894736842
21,0.07017543859649122
23,0.07017543859649122
25,0.07017543859649122
27,0.07017543859649122
29,0.07017543859649122
1,0.03508771929824561
3,0.03508771929824561
5,0.03508771929824561
7,0.03508771929824561
9,0.03508771929824561
11,0.017543859649122806
13,0.017543859649122806
15,0.017543859649122806
17,0.017543859649122806
19,0.017543859649122806
21,0.017543859649122806
23,0.017543859649122806
25,0.017543859649122806
27,0.03508771929824561
29,0.03508771929824561
1,0.038461538461538464
3,0.07692307692307693
5,0.09615384615384616
7,0.11538461538461539
9,0.11538461538461539
11,0.11538461538461539
13,0.1346153846153846
15,0.11538461538461539
17,0.11538461538461539
19,0.11538461538461539
21,0.1346153846153846
23,0.09615384615384616
25,0.07692307692307693
27,0.09615384615384616
29,0.09615384615384616
1,0.06896551724137931
3,0.06896551724137931
5,0.06896551724137931
7,0.06896551724137931
9,0.05172413793103448
11,0.034482758620689655
13,0.034482758620689655
15,0.05172413793103448
17,0.05172413793103448
19,0.05172413793103448
21,0.05172413793103448
23,0.06896551724137931
25,0.06896551724137931
27,0.06896551724137931
29,0.08620689655172414
1,0.057692307692307696
3,0.057692307692307696
5,0.038461538461538464
7,0.038461538461538464
9,0.038461538461538464
11,0.038461538461538464
13,0.057692307692307696
15,0.057692307692307696
17,0.057692307692307696
19,0.057692307692307696
21,0.057692307692307696
23,0.038461538461538464
25,0.038461538461538464
27,0.038461538461538464
29,0.038461538461538464
1,0.06779661016949153
3,0.0847457627118644
5,0.0847457627118644
7,0.06779661016949153
9,0.06779661016949153
11,0.06779661016949153
13,0.06779661016949153
15,0.06779661016949153
17,0.06779661016949153
19,0.06779661016949153
21,0.06779661016949153
23,0.06779661016949153
25,0.06779661016949153
27,0.06779661016949153
29,0.06779661016949153
1,0.04081632653061224
3,0.04081632653061224
5,0.061224489795918366
7,0.02040816326530612
9,0.02040816326530612
11,0.02040816326530612
13,0.04081632653061224
15,0.04081632653061224
17,0.04081632653061224
19,0.061224489795918366
21,0.061224489795918366
23,0.04081632653061224
25,0.04081632653061224
27,0.04081632653061224
29,0.04081632653061224
1,0.0392156862745098
3,0.0784313725490196
5,0.058823529411764705
7,0.058823529411764705
9,0.058823529411764705
11,0.058823529411764705
13,0.058823529411764705
15,0.058823529411764705
17,0.058823529411764705
19,0.058823529411764705
21,0.058823529411764705
23,0.0784313725490196
25,0.0784313725490196
27,0.0784313725490196
29,0.09803921568627451
1,0.0196078431372549
3,0.0196078431372549
5,0.0196078431372549
7,0.0392156862745098
9,0.0196078431372549
11,0.0196078431372549
13,0.0
15,0.0
17,0.0392156862745098
19,0.0196078431372549
21,0.0196078431372549
23,0.0392156862745098
25,0.0392156862745098
27,0.0392156862745098
29,0.0196078431372549
1,0.03508771929824561
3,0.03508771929824561
5,0.03508771929824561
7,0.05263157894736842
9,0.03508771929824561
11,0.03508771929824561
13,0.017543859649122806
15,0.017543859649122806
17,0.017543859649122806
19,0.017543859649122806
21,0.017543859649122806
23,0.03508771929824561
25,0.017543859649122806
27,0.017543859649122806
29,0.017543859649122806
1,0.0196078431372549
3,0.0196078431372549
5,0.0196078431372549
7,0.0196078431372549
9,0.0196078431372549
11,0.0196078431372549
13,0.0196078431372549
15,0.0196078431372549
17,0.0196078431372549
19,0.0196078431372549
21,0.0196078431372549
23,0.0196078431372549
25,0.0196078431372549
27,0.0196078431372549
29,0.0196078431372549
1,0.05454545454545454
3,0.03636363636363636
5,0.05454545454545454
7,0.05454545454545454
9,0.05454545454545454
11,0.03636363636363636
13,0.03636363636363636
15,0.05454545454545454
17,0.05454545454545454
19,0.03636363636363636
21,0.07272727272727272
23,0.07272727272727272
25,0.09090909090909091
27,0.05454545454545454
29,0.07272727272727272
1,0.03508771929824561
3,0.05263157894736842
5,0.03508771929824561
7,0.017543859649122806
9,0.017543859649122806
11,0.017543859649122806
13,0.017543859649122806
15,0.03508771929824561
17,0.03508771929824561
19,0.017543859649122806
21,0.0
23,0.0
25,0.0
27,0.0
29,0.017543859649122806
1,0.03636363636363636
3,0.03636363636363636
5,0.03636363636363636
7,0.05454545454545454
9,0.01818181818181818
11,0.03636363636363636
13,0.03636363636363636
15,0.03636363636363636
17,0.03636363636363636
19,0.03636363636363636
21,0.03636363636363636
23,0.03636363636363636
25,0.01818181818181818
27,0.03636363636363636
29,0.01818181818181818
1,0.034482758620689655
3,0.034482758620689655
5,0.034482758620689655
7,0.034482758620689655
9,0.034482758620689655
11,0.017241379310344827
13,0.017241379310344827
15,0.017241379310344827
17,0.017241379310344827
19,0.017241379310344827
21,0.017241379310344827
23,0.017241379310344827
25,0.017241379310344827
27,0.017241379310344827
29,0.017241379310344827
1,0.06666666666666667
3,0.06666666666666667
5,0.06666666666666667
7,0.08333333333333333
9,0.05
11,0.03333333333333333
13,0.03333333333333333
15,0.016666666666666666
17,0.016666666666666666
19,0.016666666666666666
21,0.016666666666666666
23,0.016666666666666666
25,0.03333333333333333
27,0.03333333333333333
29,0.05
1,0.01818181818181818
3,0.01818181818181818
5,0.03636363636363636
7,0.05454545454545454
9,0.03636363636363636
11,0.01818181818181818
13,0.03636363636363636
15,0.05454545454545454
17,0.05454545454545454
19,0.05454545454545454
21,0.07272727272727272
23,0.05454545454545454
25,0.05454545454545454
27,0.05454545454545454
29,0.05454545454545454
1,0.03636363636363636
3,0.01818181818181818
5,0.01818181818181818
7,0.01818181818181818
9,0.01818181818181818
11,0.01818181818181818
13,0.01818181818181818
15,0.01818181818181818
17,0.01818181818181818
19,0.01818181818181818
21,0.01818181818181818
23,0.01818181818181818
25,0.01818181818181818
27,0.01818181818181818
29,0.01818181818181818
1,0.05555555555555555
3,0.05555555555555555
5,0.037037037037037035
7,0.05555555555555555
9,0.037037037037037035
11,0.037037037037037035
13,0.037037037037037035
15,0.05555555555555555
17,0.037037037037037035
19,0.05555555555555555
21,0.037037037037037035
23,0.037037037037037035
25,0.05555555555555555
27,0.037037037037037035
29,0.07407407407407407
1,0.05660377358490566
3,0.07547169811320754
5,0.05660377358490566
7,0.03773584905660377
9,0.07547169811320754
11,0.09433962264150944
13,0.07547169811320754
15,0.09433962264150944
17,0.09433962264150944
19,0.09433962264150944
21,0.09433962264150944
23,0.09433962264150944
25,0.09433962264150944
27,0.09433962264150944
29,0.09433962264150944
1,0.058823529411764705
3,0.0392156862745098
5,0.0392156862745098
7,0.0392156862745098
9,0.0392156862745098
11,0.0784313725490196
13,0.058823529411764705
15,0.0392156862745098
17,0.0392156862745098
19,0.058823529411764705
21,0.0392156862745098
23,0.0392156862745098
25,0.0392156862745098
27,0.058823529411764705
29,0.058823529411764705
1,0.018867924528301886
3,0.0
5,0.0
7,0.0
9,0.0
11,0.0
13,0.018867924528301886
15,0.0
17,0.0
19,0.0
21,0.018867924528301886
23,0.018867924528301886
25,0.018867924528301886
27,0.03773584905660377
29,0.03773584905660377
1,0.07692307692307693
3,0.07692307692307693
5,0.07692307692307693
7,0.057692307692307696
9,0.038461538461538464
11,0.057692307692307696
13,0.057692307692307696
15,0.07692307692307693
17,0.057692307692307696
19,0.057692307692307696
21,0.057692307692307696
23,0.057692307692307696
25,0.09615384615384616
27,0.11538461538461539
29,0.11538461538461539
1,0.05555555555555555
3,0.07407407407407407
5,0.05555555555555555
7,0.07407407407407407
9,0.037037037037037035
11,0.05555555555555555
13,0.05555555555555555
15,0.07407407407407407
17,0.037037037037037035
19,0.05555555555555555
21,0.05555555555555555
23,0.07407407407407407
25,0.05555555555555555
27,0.037037037037037035
29,0.05555555555555555
1,0.03636363636363636
3,0.03636363636363636
5,0.05454545454545454
7,0.03636363636363636
9,0.05454545454545454
11,0.05454545454545454
13,0.03636363636363636
15,0.03636363636363636
17,0.03636363636363636
19,0.05454545454545454
21,0.05454545454545454
23,0.05454545454545454
25,0.05454545454545454
27,0.07272727272727272
29,0.05454545454545454
1,0.03389830508474576
3,0.03389830508474576
5,0.05084745762711865
7,0.03389830508474576
9,0.05084745762711865
11,0.05084745762711865
13,0.01694915254237288
15,0.03389830508474576
17,0.03389830508474576
19,0.03389830508474576
21,0.03389830508474576
23,0.03389830508474576
25,0.03389830508474576
27,0.03389830508474576
29,0.03389830508474576
1,0.018867924528301886
3,0.018867924528301886
5,0.018867924528301886
7,0.03773584905660377
9,0.03773584905660377
11,0.03773584905660377
13,0.018867924528301886
15,0.018867924528301886
17,0.0
19,0.0
21,0.0
23,0.0
25,0.0
27,0.0
29,0.0
1,0.06666666666666667
3,0.06666666666666667
5,0.044444444444444446
7,0.06666666666666667
9,0.044444444444444446
11,0.044444444444444446
13,0.044444444444444446
15,0.044444444444444446
17,0.06666666666666667
19,0.06666666666666667
21,0.08888888888888889
23,0.06666666666666667
25,0.06666666666666667
27,0.08888888888888889
29,0.06666666666666667
1,0.017241379310344827
3,0.017241379310344827
5,0.034482758620689655
7,0.034482758620689655
9,0.05172413793103448
11,0.05172413793103448
13,0.05172413793103448
15,0.034482758620689655
17,0.034482758620689655
19,0.034482758620689655
21,0.034482758620689655
23,0.034482758620689655
25,0.034482758620689655
27,0.05172413793103448
29,0.05172413793103448
1,0.037037037037037035
3,0.05555555555555555
5,0.037037037037037035
7,0.037037037037037035
9,0.018518518518518517
11,0.05555555555555555
13,0.05555555555555555
15,0.05555555555555555
17,0.07407407407407407
19,0.07407407407407407
21,0.07407407407407407
23,0.07407407407407407
25,0.07407407407407407
27,0.07407407407407407
29,0.07407407407407407
1,0.04
3,0.06
5,0.04
7,0.04
9,0.04
11,0.02
13,0.02
15,0.02
17,0.02
19,0.02
21,0.02
23,0.02
25,0.02
27,0.02
29,0.02
1,0.04
3,0.04
5,0.04
7,0.04
9,0.04
11,0.06
13,0.04
15,0.04
17,0.06
19,0.06
21,0.06
23,0.06
25,0.04
27,0.04
29,0.06
1,0.06896551724137931
3,0.06896551724137931
5,0.06896551724137931
7,0.034482758620689655
9,0.034482758620689655
11,0.034482758620689655
13,0.034482758620689655
15,0.034482758620689655
17,0.017241379310344827
19,0.034482758620689655
21,0.034482758620689655
23,0.034482758620689655
25,0.034482758620689655
27,0.017241379310344827
29,0.017241379310344827
1,0.05172413793103448
3,0.08620689655172414
5,0.10344827586206896
7,0.05172413793103448
9,0.06896551724137931
11,0.08620689655172414
13,0.08620689655172414
15,0.08620689655172414
17,0.06896551724137931
19,0.06896551724137931
21,0.08620689655172414
23,0.1206896551724138
25,0.1206896551724138
27,0.10344827586206896
29,0.10344827586206896
1,0.06
3,0.1
5,0.08
7,0.08
9,0.08
11,0.06
13,0.06
15,0.08
17,0.08
19,0.08
21,0.08
23,0.08
25,0.08
27,0.08
29,0.12
1,0.03333333333333333
3,0.05
5,0.016666666666666666
7,0.03333333333333333
9,0.03333333333333333
11,0.03333333333333333
13,0.016666666666666666
15,0.03333333333333333
17,0.016666666666666666
19,0.03333333333333333
21,0.03333333333333333
23,0.03333333333333333
25,0.03333333333333333
27,0.03333333333333333
29,0.03333333333333333
1,0.05660377358490566
3,0.09433962264150944
5,0.03773584905660377
7,0.0
9,0.018867924528301886
11,0.018867924528301886
13,0.03773584905660377
15,0.018867924528301886
17,0.018867924528301886
19,0.018867924528301886
21,0.018867924528301886
23,0.03773584905660377
25,0.03773584905660377
27,0.05660377358490566
29,0.05660377358490566
1,0.021739130434782608
3,0.021739130434782608
5,0.0
7,0.021739130434782608
9,0.0
11,0.0
13,0.0
15,0.0
17,0.0
19,0.0
21,0.0
23,0.0
25,0.0
27,0.021739130434782608
29,0.0
1,0.019230769230769232
3,0.019230769230769232
5,0.019230769230769232
7,0.019230769230769232
9,0.019230769230769232
11,0.019230769230769232
13,0.019230769230769232
15,0.019230769230769232
17,0.019230769230769232
19,0.019230769230769232
21,0.019230769230769232
23,0.019230769230769232
25,0.019230769230769232
27,0.019230769230769232
29,0.019230769230769232
1,0.03773584905660377
3,0.03773584905660377
5,0.05660377358490566
7,0.018867924528301886
9,0.018867924528301886
11,0.0
13,0.018867924528301886
15,0.0
17,0.018867924528301886
19,0.018867924528301886
21,0.018867924528301886
23,0.018867924528301886
25,0.018867924528301886
27,0.018867924528301886
29,0.018867924528301886
1,0.018867924528301886
3,0.018867924528301886
5,0.018867924528301886
7,0.018867924528301886
9,0.018867924528301886
11,0.018867924528301886
13,0.018867924528301886
15,0.018867924528301886
17,0.018867924528301886
19,0.018867924528301886
21,0.018867924528301886
23,0.018867924528301886
25,0.018867924528301886
27,0.018867924528301886
29,0.018867924528301886
1,0.01639344262295082
3,0.01639344262295082
5,0.01639344262295082
7,0.01639344262295082
9,0.01639344262295082
11,0.01639344262295082
13,0.03278688524590164
15,0.01639344262295082
17,0.0
19,0.01639344262295082
21,0.01639344262295082
23,0.01639344262295082
25,0.01639344262295082
27,0.01639344262295082
29,0.01639344262295082
1,0.061224489795918366
3,0.061224489795918366
5,0.04081632653061224
7,0.04081632653061224
9,0.04081632653061224
11,0.02040816326530612
13,0.02040816326530612
15,0.04081632653061224
17,0.04081632653061224
19,0.04081632653061224
21,0.04081632653061224
23,0.04081632653061224
25,0.061224489795918366
27,0.061224489795918366
29,0.061224489795918366
1,0.022222222222222223
3,0.044444444444444446
5,0.022222222222222223
7,0.022222222222222223
9,0.022222222222222223
11,0.044444444444444446
13,0.022222222222222223
15,0.044444444444444446
17,0.044444444444444446
19,0.044444444444444446
21,0.06666666666666667
23,0.08888888888888889
25,0.08888888888888889
27,0.06666666666666667
29,0.044444444444444446
1,0.03571428571428571
3,0.017857142857142856
5,0.017857142857142856
7,0.017857142857142856
9,0.017857142857142856
11,0.017857142857142856
13,0.017857142857142856
15,0.017857142857142856
17,0.017857142857142856
